ITP,Long,Lat,Time
110,-134.65570865384612,77.07743173076923,2019-07-02
110,-134.7357118589744,77.10938589743593,2019-07-03
109,-134.83115993589743,77.11785576923073,2019-07-04
109,-134.95557179487187,77.155625,2019-07-05
107,-134.9537407051282,77.16100416666674,2019-07-06
107,-134.90300801282055,77.10756474358968,2019-07-07
107,-134.91159262820503,77.05089423076925,2019-07-08
109,-134.879687179487,77.05525512820509,2019-07-09
103,-134.79514679487184,77.06956858974361,2019-07-10
104,-134.83554583333333,77.0448589743589,2019-07-11
105,-134.9356791666667,76.9750544871795,2019-07-12
110,-134.8551560897436,76.93194935897434,2019-07-13
109,-134.6354221153846,76.93152147435902,2019-07-14
109,-134.47379903846155,76.96458333333337,2019-07-15
107,-134.36732893890667,76.97470385852083,2019-07-16
105,-134.44167532051276,76.93760705128206,2019-07-17
107,-134.5237163461539,76.94141025641028,2019-07-18
107,-134.4755169871793,76.93899967948718,2019-07-19
109,-134.43184455128207,76.95011089743595,2019-07-20
105,-134.18474551282043,76.97010576923077,2019-07-21
104,-133.89186121794882,76.9627144230769,2019-07-22
109,-133.6829474358974,76.92726955128207,2019-07-23
109,-133.7175932692307,76.84752243589747,2019-07-24
109,-133.82347467948713,76.80685512820509,2019-07-25
109,-134.13527138263663,76.82704405144698,2019-07-26
109,-134.56292467948717,76.86314006410258,2019-07-27
110,-135.08233429487166,76.88908942307694,2019-07-28
103,-135.61979102564098,76.89066121794868,2019-07-29
110,-135.8947782051282,76.86255448717945,2019-07-30
110,-135.90893461538468,76.87359775641028,2019-07-31
110,-135.94692916666668,76.90350064102569,2019-08-01
103,-136.04543205128198,76.93719391025644,2019-08-02
110,-134.01384141791038,77.76395895522387,2019-08-03
110,-133.70114204545456,77.867271969697,2019-08-04
107,-133.42181856060608,77.8726041666667,2019-08-05
107,-133.1199267924528,77.86214528301889,2019-08-06
107,-132.88451596958166,77.81283954372623,2019-08-07
110,-132.8115604562738,77.64655551330797,2019-08-08
110,-132.61141169811322,77.55264301886793,2019-08-09
110,-132.5350022727272,77.47696515151519,2019-08-10
103,-132.42354734848476,77.45545227272727,2019-08-11
110,-132.34644999999995,77.39797651515156,2019-08-12
110,-132.41020606060604,77.33545492424241,2019-08-13
107,-132.78401590909084,77.27052348484844,2019-08-14
103,-133.48682386363646,77.23157689393942,2019-08-15
107,-133.87782950191564,77.16141954022987,2019-08-16
110,-133.92181149425284,77.02525134099616,2019-08-17
110,-133.86443598484854,76.8270920454546,2019-08-18
104,-133.61623977272717,76.67475530303034,2019-08-19
105,-133.3540250000001,76.60325757575758,2019-08-20
110,-133.22328674242422,76.57537689393934,2019-08-21
103,-113.86387006802711,77.91492653061222,2019-08-22
116,-99.65633706070287,78.56485175718846,2019-08-23
104,-97.08480833333338,78.58855544871793,2019-08-24
103,-96.60146559485528,78.50107652733115,2019-08-25
116,-94.26975384615386,78.46593910256404,2019-08-26
105,-94.61279134615386,78.47388621794866,2019-08-27
103,-93.26808493589746,78.44553012820502,2019-08-28
104,-92.1754471153846,78.34728141025633,2019-08-29
104,-90.03935876623373,78.2046071428572,2019-08-30
107,-89.37826923076919,78.15062692307693,2019-08-31
110,-89.25512211538467,78.0730897435898,2019-09-01
104,-90.55041089743598,78.03811794871781,2019-09-02
104,-92.90408076923086,78.0392134615385,2019-09-03
116,-94.76204198717957,78.05687083333332,2019-09-04
116,-96.67444615384618,78.07234455128204,2019-09-05
110,-98.36835096153848,78.08491698717943,2019-09-06
110,-99.27974967948725,78.08624134615384,2019-09-07
107,-101.33645961538467,78.09146570512814,2019-09-08
110,-102.13447339743594,78.1235996794872,2019-09-09
110,-102.48394294871804,78.11064583333321,2019-09-10
105,-102.92154919614146,78.12886302250809,2019-09-11
116,-103.34182483870966,78.17171935483866,2019-09-12
103,-106.3939605421687,77.78622469879514,2019-09-13
103,-110.57159833333333,77.35144000000005,2019-09-14
103,-113.8557547222222,77.37308861111107,2019-09-15
103,-117.04936333333333,77.37507416666656,2019-09-16
103,-119.08569361111113,77.38969749999991,2019-09-17
103,-119.39612638888906,77.40902555555554,2019-09-18
103,-117.18168269230772,77.45680164835163,2019-09-19
103,-121.2515507559396,77.84848531317492,2019-09-20
103,-123.37159589843755,78.0913078125,2019-09-21
103,-127.1624853333335,78.23469316666677,2019-09-22
103,-128.43230459016385,78.24713622950838,2019-09-23
103,-132.75516931659672,78.25518284518833,2019-09-24
103,-131.61419216666673,78.2050761666667,2019-09-25
103,-133.21197283333322,78.1026013333334,2019-09-26
103,-133.08904283333325,77.97518700000012,2019-09-27
103,-132.1477753333333,77.88398850000009,2019-09-28
103,-131.56511956521734,77.8228906354515,2019-09-29
103,-131.71027188019966,77.77627387687201,2019-09-30
103,-132.5639893155258,77.74478697829713,2019-10-01
103,-132.6486385,77.71374133333345,2019-10-02
103,-132.14943200000008,77.65815800000009,2019-10-03
103,-132.20360916666678,77.61967850000005,2019-10-04
103,-132.6000423333334,77.61333700000004,2019-10-05
103,-119.78968655063285,77.97450237341778,2019-10-06
103,-114.43140570987673,78.07891527777777,2019-10-07
103,-107.6301747005989,78.13201122754501,2019-10-08
103,-105.807772172619,78.00305446428571,2019-10-09
103,-105.54165297619052,77.91430297619043,2019-10-10
103,-91.29059817671812,78.3216768583451,2019-10-11
103,-89.47167055555558,78.32834291666676,2019-10-12
104,-89.09774881118878,78.38316629370635,2019-10-13
111,-89.19843969359334,78.31724582172698,2019-10-14
111,-89.19869902642556,78.26842211404738,2019-10-15
111,-89.08910459610028,78.26494512534826,2019-10-16
119,-89.22345507649521,78.2727152990265,2019-10-17
119,-88.10899629629628,78.43194017094032,2019-10-18
102,-87.67737727272728,78.4998917613637,2019-10-19
110,-87.78446481223918,78.3220847009735,2019-10-20
110,-87.19145591098754,78.34969054242015,2019-10-21
110,-86.59615271210014,78.39752990264257,2019-10-22
110,-86.45773949930465,78.42685146036168,2019-10-23
110,-86.25568873435323,78.41050625869268,2019-10-24
116,-86.28066625,78.38424166666672,2019-10-25
110,-86.18077287899857,78.34607746870661,2019-10-26
110,-86.19773031988876,78.32980806675947,2019-10-27
110,-86.30852837273987,78.34573977746876,2019-10-28
102,-86.31847190542423,78.36667635605012,2019-10-29
105,-86.50984965229489,78.414302086231,2019-10-30
105,-86.86595201668987,78.44539763560512,2019-10-31
118,-87.35153630041725,78.46581974965237,2019-11-01
105,-87.75238080667584,78.46662322670382,2019-11-02
117,-88.0113176634214,78.45678011126569,2019-11-03
116,-88.39963810848408,78.45570180806685,2019-11-04
119,-88.80313477051462,78.43939652294868,2019-11-05
102,-89.1905504166667,78.44784958333342,2019-11-06
110,-89.23239290681512,78.45391543810852,2019-11-07
110,-89.63285202231533,78.40759442119958,2019-11-08
110,-89.48322785515332,78.38104359331487,2019-11-09
119,-99.03166661764712,78.05359838235296,2019-11-10
119,-103.20568015037581,77.9159270676692,2019-11-11
112,-103.24326826347313,77.80794131736532,2019-11-12
110,-103.28290014925379,77.62052522388072,2019-11-13
112,-103.43526318926963,77.46684545454556,2019-11-14
114,-103.34623268656722,77.3843801492538,2019-11-15
116,-103.27383707025405,77.33988505231703,2019-11-16
102,-103.19256512667663,77.27072578241443,2019-11-17
116,-102.5739973214286,77.28514226190491,2019-11-18
116,-102.99769955290618,77.27853651266769,2019-11-19
102,-102.96786238805977,77.28049850746288,2019-11-20
114,-102.48153976083715,77.29694633781766,2019-11-21
119,-102.60931592261915,77.33470684523826,2019-11-22
110,-102.79261818181823,77.36205439642326,2019-11-23
119,-103.20354389880954,77.39778958333338,2019-11-24
110,-103.03182846497766,77.44929716840542,2019-11-25
110,-103.07542023809525,77.44628660714287,2019-11-26
110,-91.6998391796323,77.83018444130133,2019-11-27
110,-93.20057022792031,77.77851524216533,2019-11-28
110,-103.14359210134124,77.45925141579738,2019-11-29
110,-103.42923114754096,77.52129955290606,2019-11-30
110,-103.86820297619062,77.51805476190474,2019-12-01
110,-103.85703561847988,77.47735096870342,2019-12-02
110,-103.92948315946362,77.4235229508198,2019-12-03
119,-104.27745904334826,77.34027742899852,2019-12-04
103,-103.91352086438155,77.24885692995525,2019-12-05
103,-103.72157014925374,77.14949298507462,2019-12-06
103,-103.79139522388071,77.0651552238806,2019-12-07
103,-103.98475014925378,77.04896835820904,2019-12-08
103,-104.10015791044766,77.04467149253746,2019-12-09
103,-104.0332325373134,77.0468992537314,2019-12-10
103,-104.04617443946194,77.09421061285501,2019-12-11
103,-104.21714671641782,77.1492359701493,2019-12-12
103,-104.28839582089553,77.23854895522396,2019-12-13
103,-104.3251643283584,77.27725955223882,2019-12-14
103,-104.50858761194033,77.30544164179105,2019-12-15
103,-104.6949541791046,77.32065507462698,2019-12-16
103,-104.94528164179118,77.32019507462692,2019-12-17
103,-105.21442223880605,77.32327194029848,2019-12-18
103,-105.43412205663186,77.30122742175851,2019-12-19
